,markethashname,color,bordercolor,pricelatest,pricelatestsell,unstable,unstablereason,offervolume,sold24h,sold7d,sold30d,sold90d,wear,itemgroup,itemtype,rarity,quality,isstattrack,isstar
2970,★ Survival Knife | Scorched (Well-Worn),eb4b4b,8650ac,120.22,114.71,1,LOW_SALES_3PLUS_MONTHS,5.0,1,7,32,123,ww,knife,survival knife,covert,unusual,0,1
2971,★ Survival Knife | Slaughter (Factory New),eb4b4b,8650ac,402.5,374.8,1,LOW_SALES_MONTH,6.0,3,15,56,226,fn,knife,survival knife,covert,unusual,0,1
2972,★ Survival Knife | Slaughter (Field-Tested),eb4b4b,8650ac,356.97,293.77,1,LOW_SALES_3PLUS_MONTHS,6.0,0,5,19,80,ft,knife,survival knife,covert,unusual,0,1
2973,★ Survival Knife | Slaughter (Minimal Wear),eb4b4b,8650ac,345.0,346.41,1,LOW_SALES_MONTH,16.0,2,12,74,322,mw,knife,survival knife,covert,unusual,0,1
2974,★ Survival Knife | Stained (Battle-Scarred),eb4b4b,8650ac,157.13,151.19,1,LOW_SALES_MONTH,11.0,1,12,51,237,bs,knife,survival knife,covert,unusual,0,1
2975,★ Survival Knife | Stained (Factory New),eb4b4b,8650ac,270.27,257.88,1,LOW_SALES_3PLUS_MONTHS,6.0,0,1,4,16,fn,knife,survival knife,covert,unusual,0,1
2976,★ Survival Knife | Stained (Field-Tested),eb4b4b,8650ac,173.8,147.5,1,LOW_SALES_MONTH,8.0,3,33,94,352,ft,knife,survival knife,covert,unusual,0,1
2977,★ Survival Knife | Stained (Minimal Wear),eb4b4b,,194.05,185.87,1,LOW_SALES_MONTH,8.0,2,11,45,197,mw,knife,survival knife,covert,unusual,0,1
2978,★ Survival Knife | Stained (Well-Worn),eb4b4b,8650ac,153.81,152.84,1,LOW_SALES_MONTH,12.0,2,13,64,278,ww,knife,survival knife,covert,unusual,0,1
2979,★ Survival Knife | Urban Masked (Battle-Scarred),eb4b4b,8650ac,126.46,113.38,1,LOW_SALES_MONTH,5.0,3,16,60,207,bs,knife,survival knife,covert,unusual,0,1
2980,★ Survival Knife | Urban Masked (Field-Tested),eb4b4b,8650ac,126.5,119.34,1,LOW_SALES_WEEK,17.0,6,30,153,587,ft,knife,survival knife,covert,unusual,0,1
2981,★ Survival Knife | Urban Masked (Minimal Wear),eb4b4b,8650ac,153.9,118.77,1,LOW_SALES_3PLUS_MONTHS,7.0,0,7,35,141,mw,knife,survival knife,covert,unusual,0,1
2982,★ Survival Knife | Urban Masked (Well-Worn),eb4b4b,,120.64,106.13,1,LOW_SALES_3PLUS_MONTHS,5.0,2,7,25,123,ww,knife,survival knife,covert,unusual,0,1
2983,★ Talon Knife,eb4b4b,8650ac,668.17,639.48,1,LOW_SALES_WEEK,15.0,5,28,156,508,,knife,talon knife,covert,unusual,0,1
2984,★ Talon Knife | Blue Steel (Battle-Scarred),eb4b4b,8650ac,590.61,774.09,1,LOW_SALES_3PLUS_MONTHS,7.0,0,2,17,68,bs,knife,talon knife,covert,unusual,0,1
2985,★ Talon Knife | Blue Steel (Factory New),eb4b4b,8650ac,882.85,837.35,1,LOW_SALES_3PLUS_MONTHS,2.0,0,0,2,5,fn,knife,talon knife,covert,unusual,0,1
2986,★ Talon Knife | Blue Steel (Field-Tested),eb4b4b,8650ac,562.18,561.27,1,LOW_SALES_3PLUS_MONTHS,5.0,4,7,26,128,ft,knife,talon knife,covert,unusual,0,1
2987,★ Talon Knife | Blue Steel (Minimal Wear),eb4b4b,8650ac,619.46,698.12,1,LOW_SALES_3PLUS_MONTHS,2.0,0,6,21,99,mw,knife,talon knife,covert,unusual,0,1
2988,★ Talon Knife | Blue Steel (Well-Worn),eb4b4b,8650ac,551.5,560.0,1,LOW_SALES_3PLUS_MONTHS,4.0,0,5,31,87,ww,knife,talon knife,covert,unusual,0,1
2989,★ Talon Knife | Boreal Forest (Battle-Scarred),eb4b4b,8650ac,311.34,299.34,1,LOW_SALES_3PLUS_MONTHS,4.0,1,4,15,61,bs,knife,talon knife,covert,unusual,0,1
2990,★ Talon Knife | Boreal Forest (Factory New),,8650ac,434.33,522.03,1,LOW_SALES_3PLUS_MONTHS,,0,0,0,3,fn,,,,,0,1
2991,★ Talon Knife | Boreal Forest (Field-Tested),eb4b4b,8650ac,312.26,290.28,1,LOW_SALES_MONTH,8.0,3,9,68,284,ft,knife,talon knife,covert,unusual,0,1
2992,★ Talon Knife | Boreal Forest (Minimal Wear),eb4b4b,8650ac,420.0,404.45,1,LOW_SALES_3PLUS_MONTHS,6.0,0,3,30,114,mw,knife,talon knife,covert,unusual,0,1
2993,★ Talon Knife | Boreal Forest (Well-Worn),eb4b4b,8650ac,341.62,280.01,1,LOW_SALES_3PLUS_MONTHS,2.0,0,2,14,42,ww,knife,talon knife,covert,unusual,0,1
2994,★ Talon Knife | Case Hardened (Battle-Scarred),eb4b4b,8650ac,571.89,451.15,1,LOW_SALES_3PLUS_MONTHS,11.0,1,3,16,59,bs,knife,talon knife,covert,unusual,0,1
2995,★ Talon Knife | Case Hardened (Factory New),eb4b4b,8650ac,1035.46,1183.39,1,LOW_SALES_3PLUS_MONTHS,,0,0,0,2,fn,knife,talon knife,covert,unusual,0,1
2996,★ Talon Knife | Case Hardened (Field-Tested),eb4b4b,8650ac,671.22,575.0,1,LOW_SALES_3PLUS_MONTHS,9.0,2,6,17,77,ft,knife,talon knife,covert,unusual,0,1
2997,★ Talon Knife | Case Hardened (Minimal Wear),eb4b4b,8650ac,886.0,724.5,1,LOW_SALES_3PLUS_MONTHS,7.0,1,3,15,50,mw,knife,talon knife,covert,unusual,0,1
2998,★ Talon Knife | Case Hardened (Well-Worn),eb4b4b,8650ac,560.0,560.02,1,LOW_SALES_3PLUS_MONTHS,15.0,1,4,20,78,ww,knife,talon knife,covert,unusual,0,1
2999,★ Talon Knife | Crimson Web (Battle-Scarred),eb4b4b,8650ac,471.18,408.36,1,LOW_SALES_3PLUS_MONTHS,3.0,0,3,13,72,bs,knife,talon knife,covert,unusual,0,1
3000,★ Talon Knife | Crimson Web (Field-Tested),eb4b4b,8650ac,616.88,494.99,1,LOW_SALES_3PLUS_MONTHS,13.0,1,9,47,203,ft,knife,talon knife,covert,unusual,0,1
3001,★ Talon Knife | Crimson Web (Minimal Wear),eb4b4b,8650ac,902.69,1000.01,1,LOW_SALES_3PLUS_MONTHS,6.0,0,0,9,44,mw,knife,talon knife,covert,unusual,0,1
3002,★ Talon Knife | Crimson Web (Well-Worn),eb4b4b,8650ac,584.93,625.01,1,LOW_SALES_3PLUS_MONTHS,2.0,0,0,4,30,ww,knife,talon knife,covert,unusual,0,1
3003,★ Talon Knife | Damascus Steel (Battle-Scarred),eb4b4b,8650ac,648.66,423.0,1,LOW_SALES_3PLUS_MONTHS,3.0,0,5,6,30,bs,knife,talon knife,covert,unusual,0,1
3004,★ Talon Knife | Damascus Steel (Factory New),eb4b4b,8650ac,619.85,618.37,1,LOW_SALES_3PLUS_MONTHS,10.0,1,7,29,130,fn,knife,talon knife,covert,unusual,0,1
3005,★ Talon Knife | Damascus Steel (Field-Tested),eb4b4b,8650ac,498.32,517.5,1,LOW_SALES_MONTH,8.0,3,18,80,334,ft,knife,talon knife,covert,unusual,0,1
3006,★ Talon Knife | Damascus Steel (Minimal Wear),eb4b4b,8650ac,610.55,492.97,1,LOW_SALES_3PLUS_MONTHS,10.0,1,9,42,173,mw,knife,talon knife,covert,unusual,0,1
3007,★ Talon Knife | Damascus Steel (Well-Worn),eb4b4b,8650ac,621.61,485.4,1,LOW_SALES_3PLUS_MONTHS,1.0,4,5,8,46,ww,knife,talon knife,covert,unusual,0,1
3008,★ Talon Knife | Doppler (Factory New),eb4b4b,,1435.0,1472.0,1,LOW_SALES_MONTH,10.0,1,9,57,273,fn,knife,talon knife,covert,unusual,0,1
3009,★ Talon Knife | Doppler (Minimal Wear),eb4b4b,8650ac,1697.29,1707.82,1,LOW_SALES_3PLUS_MONTHS,2.0,0,0,2,17,mw,knife,talon knife,covert,unusual,0,1
3010,★ Talon Knife | Fade (Factory New),eb4b4b,,1647.3,1495.0,1,LOW_SALES_3PLUS_MONTHS,,0,4,25,54,fn,knife,talon knife,covert,unusual,0,1
3011,★ Talon Knife | Fade (Minimal Wear),eb4b4b,8650ac,1482.0,1450.0,1,LOW_SALES_3PLUS_MONTHS,,0,0,0,1,mw,knife,talon knife,covert,unusual,0,1
3012,★ Talon Knife | Forest DDPAT (Battle-Scarred),eb4b4b,8650ac,321.49,293.43,1,LOW_SALES_3PLUS_MONTHS,7.0,0,3,9,61,bs,knife,talon knife,covert,unusual,0,1
3013,★ Talon Knife | Forest DDPAT (Factory New),,8650ac,426.8,482.39,1,NO_SALES_3PLUS_MONTHS,,0,0,1,1,fn,,,,,0,1
3014,★ Talon Knife | Forest DDPAT (Field-Tested),eb4b4b,,337.27,307.51,1,LOW_SALES_MONTH,9.0,5,18,82,330,ft,knife,talon knife,covert,unusual,0,1
3015,★ Talon Knife | Forest DDPAT (Minimal Wear),eb4b4b,8650ac,402.5,321.63,1,LOW_SALES_3PLUS_MONTHS,2.0,1,6,24,110,mw,knife,talon knife,covert,unusual,0,1
3016,★ Talon Knife | Forest DDPAT (Well-Worn),eb4b4b,8650ac,315.99,309.7,1,LOW_SALES_3PLUS_MONTHS,6.0,1,1,5,33,ww,knife,talon knife,covert,unusual,0,1
3017,★ Talon Knife | Marble Fade (Factory New),eb4b4b,,1295.61,1407.21,1,LOW_SALES_MONTH,16.0,3,20,81,256,fn,knife,talon knife,covert,unusual,0,1
3018,★ Talon Knife | Marble Fade (Minimal Wear),eb4b4b,8650ac,1357.76,843.75,1,LOW_SALES_3PLUS_MONTHS,3.0,0,0,2,12,mw,knife,talon knife,covert,unusual,0,1
3019,★ Talon Knife | Night Stripe (Battle-Scarred),eb4b4b,8650ac,330.0,295.0,1,LOW_SALES_3PLUS_MONTHS,3.0,1,7,25,90,bs,knife,talon knife,covert,unusual,0,1
3020,★ Talon Knife | Night Stripe (Factory New),,8650ac,1083.19,691.3,1,LOW_SALES_3PLUS_MONTHS,1.0,0,0,0,4,fn,,,,,0,1
3021,★ Talon Knife | Night Stripe (Field-Tested),eb4b4b,8650ac,335.91,333.93,1,LOW_SALES_MONTH,9.0,6,24,85,310,ft,knife,talon knife,covert,unusual,0,1
3022,★ Talon Knife | Night Stripe (Minimal Wear),eb4b4b,8650ac,491.08,445.01,1,LOW_SALES_3PLUS_MONTHS,6.0,0,4,23,83,mw,knife,talon knife,covert,unusual,0,1
3023,★ Talon Knife | Night Stripe (Well-Worn),eb4b4b,8650ac,343.0,315.01,1,LOW_SALES_3PLUS_MONTHS,3.0,0,1,9,40,ww,knife,talon knife,covert,unusual,0,1
3024,★ Talon Knife | Rust Coat (Battle-Scarred),eb4b4b,8650ac,391.0,364.98,1,LOW_SALES_WEEK,19.0,6,30,185,733,bs,knife,talon knife,covert,unusual,0,1
3025,★ Talon Knife | Rust Coat (Well-Worn),eb4b4b,8650ac,349.05,433.52,1,LOW_SALES_3PLUS_MONTHS,,1,1,6,34,ww,knife,talon knife,covert,unusual,0,1
3026,★ Talon Knife | Safari Mesh (Battle-Scarred),eb4b4b,8650ac,298.84,265.85,1,LOW_SALES_3PLUS_MONTHS,4.0,2,8,26,68,bs,knife,talon knife,covert,unusual,0,1
3027,★ Talon Knife | Safari Mesh (Factory New),eb4b4b,8650ac,359.29,368.71,1,LOW_SALES_3PLUS_MONTHS,,0,0,1,2,fn,knife,talon knife,covert,unusual,0,1
3028,★ Talon Knife | Safari Mesh (Field-Tested),eb4b4b,8650ac,303.46,266.73,1,LOW_SALES_MONTH,11.0,3,16,69,291,ft,knife,talon knife,covert,unusual,0,1
3029,★ Talon Knife | Safari Mesh (Minimal Wear),eb4b4b,8650ac,372.97,345.0,1,LOW_SALES_3PLUS_MONTHS,3.0,1,6,22,87,mw,knife,talon knife,covert,unusual,0,1
3030,★ Talon Knife | Safari Mesh (Well-Worn),eb4b4b,8650ac,334.05,266.02,1,LOW_SALES_3PLUS_MONTHS,4.0,0,1,4,33,ww,knife,talon knife,covert,unusual,0,1
3031,★ Talon Knife | Scorched (Battle-Scarred),eb4b4b,,327.75,300.01,1,LOW_SALES_3PLUS_MONTHS,6.0,1,6,22,90,bs,knife,talon knife,covert,unusual,0,1
3032,★ Talon Knife | Scorched (Factory New),eb4b4b,8650ac,539.47,599.72,1,LOW_SALES_3PLUS_MONTHS,1.0,0,0,1,3,fn,knife,talon knife,covert,unusual,0,1
3033,★ Talon Knife | Scorched (Field-Tested),eb4b4b,8650ac,311.35,303.29,1,LOW_SALES_MONTH,10.0,3,12,71,312,ft,knife,talon knife,covert,unusual,0,1
3034,★ Talon Knife | Scorched (Minimal Wear),eb4b4b,8650ac,372.51,345.68,1,LOW_SALES_3PLUS_MONTHS,11.0,0,1,26,116,mw,knife,talon knife,covert,unusual,0,1
3035,★ Talon Knife | Scorched (Well-Worn),eb4b4b,8650ac,324.34,300.22,1,LOW_SALES_3PLUS_MONTHS,2.0,0,2,10,44,ww,knife,talon knife,covert,unusual,0,1
3036,★ Talon Knife | Slaughter (Factory New),eb4b4b,8650ac,1289.38,968.0,1,LOW_SALES_3PLUS_MONTHS,6.0,3,9,24,90,fn,knife,talon knife,covert,unusual,0,1
3037,★ Talon Knife | Slaughter (Field-Tested),eb4b4b,8650ac,755.68,668.15,1,LOW_SALES_3PLUS_MONTHS,4.0,0,3,17,45,ft,knife,talon knife,covert,unusual,0,1
3038,★ Talon Knife | Slaughter (Minimal Wear),eb4b4b,8650ac,799.38,860.01,1,LOW_SALES_3PLUS_MONTHS,12.0,1,4,25,123,mw,knife,talon knife,covert,unusual,0,1
3039,★ Talon Knife | Stained (Battle-Scarred),eb4b4b,8650ac,411.6,371.02,1,LOW_SALES_3PLUS_MONTHS,7.0,0,2,21,80,bs,knife,talon knife,covert,unusual,0,1
3040,★ Talon Knife | Stained (Factory New),eb4b4b,8650ac,650.0,449.35,1,LOW_SALES_3PLUS_MONTHS,1.0,0,0,1,4,fn,knife,talon knife,covert,unusual,0,1
3041,★ Talon Knife | Stained (Field-Tested),eb4b4b,8650ac,454.06,370.0,1,LOW_SALES_3PLUS_MONTHS,3.0,2,12,38,150,ft,knife,talon knife,covert,unusual,0,1
3042,★ Talon Knife | Stained (Minimal Wear),eb4b4b,8650ac,540.65,452.98,1,LOW_SALES_3PLUS_MONTHS,5.0,1,2,22,91,mw,knife,talon knife,covert,unusual,0,1
3043,★ Talon Knife | Stained (Well-Worn),eb4b4b,8650ac,481.71,399.02,1,LOW_SALES_3PLUS_MONTHS,4.0,0,5,41,123,ww,knife,talon knife,covert,unusual,0,1
3044,★ Talon Knife | Tiger Tooth (Factory New),eb4b4b,8650ac,907.55,900.6,1,LOW_SALES_WEEK,15.0,5,29,136,483,fn,knife,talon knife,covert,unusual,0,1
3045,★ Talon Knife | Tiger Tooth (Minimal Wear),eb4b4b,8650ac,1600.0,833.37,1,LOW_SALES_3PLUS_MONTHS,2.0,0,1,3,16,mw,knife,talon knife,covert,unusual,0,1
3046,★ Talon Knife | Ultraviolet (Battle-Scarred),eb4b4b,8650ac,360.0,316.43,1,LOW_SALES_3PLUS_MONTHS,4.0,1,10,39,141,bs,knife,talon knife,covert,unusual,0,1
3047,★ Talon Knife | Ultraviolet (Field-Tested),eb4b4b,8650ac,393.53,360.0,1,LOW_SALES_MONTH,19.0,2,17,100,423,ft,knife,talon knife,covert,unusual,0,1
3048,★ Talon Knife | Ultraviolet (Minimal Wear),eb4b4b,8650ac,638.32,645.02,1,LOW_SALES_3PLUS_MONTHS,4.0,3,7,26,146,mw,knife,talon knife,covert,unusual,0,1
3049,★ Talon Knife | Ultraviolet (Well-Worn),eb4b4b,8650ac,371.53,343.78,1,LOW_SALES_3PLUS_MONTHS,6.0,2,9,23,97,ww,knife,talon knife,covert,unusual,0,1
3050,★ Talon Knife | Urban Masked (Battle-Scarred),eb4b4b,8650ac,300.0,283.07,1,LOW_SALES_3PLUS_MONTHS,6.0,2,4,18,75,bs,knife,talon knife,covert,unusual,0,1
3051,★ Talon Knife | Urban Masked (Factory New),,8650ac,460.0,499.99,1,LOW_SALES_3PLUS_MONTHS,,0,0,0,1,fn,,,,,0,1
3052,★ Talon Knife | Urban Masked (Field-Tested),eb4b4b,8650ac,382.76,322.98,1,LOW_SALES_MONTH,8.0,6,14,64,240,ft,knife,talon knife,covert,unusual,0,1
3053,★ Talon Knife | Urban Masked (Minimal Wear),eb4b4b,8650ac,388.24,344.85,1,LOW_SALES_3PLUS_MONTHS,8.0,3,6,31,81,mw,knife,talon knife,covert,unusual,0,1
3054,★ Talon Knife | Urban Masked (Well-Worn),eb4b4b,8650ac,361.27,322.06,1,LOW_SALES_3PLUS_MONTHS,6.0,0,0,10,52,ww,knife,talon knife,covert,unusual,0,1
3055,★ Ursus Knife,eb4b4b,8650ac,439.5,429.19,1,LOW_SALES_WEEK,19.0,6,44,185,641,,knife,ursus knife,covert,unusual,0,1
3056,★ Ursus Knife | Blue Steel (Battle-Scarred),eb4b4b,8650ac,189.55,192.17,1,LOW_SALES_3PLUS_MONTHS,6.0,0,7,30,127,bs,knife,ursus knife,covert,unusual,0,1
3057,★ Ursus Knife | Blue Steel (Factory New),,8650ac,499.99,312.65,1,LOW_SALES_3PLUS_MONTHS,1.0,0,0,3,12,fn,,,,,0,1
3058,★ Ursus Knife | Blue Steel (Field-Tested),eb4b4b,8650ac,213.24,184.14,1,LOW_SALES_3PLUS_MONTHS,7.0,3,10,41,193,ft,knife,ursus knife,covert,unusual,0,1
3059,★ Ursus Knife | Blue Steel (Minimal Wear),eb4b4b,8650ac,254.87,201.08,1,LOW_SALES_3PLUS_MONTHS,8.0,0,0,18,98,mw,knife,ursus knife,covert,unusual,0,1
3060,★ Ursus Knife | Blue Steel (Well-Worn),eb4b4b,8650ac,203.44,172.97,1,LOW_SALES_3PLUS_MONTHS,6.0,2,14,41,180,ww,knife,ursus knife,covert,unusual,0,1
3061,★ Ursus Knife | Boreal Forest (Battle-Scarred),eb4b4b,8650ac,131.9,109.84,1,LOW_SALES_3PLUS_MONTHS,5.0,0,1,16,69,bs,knife,ursus knife,covert,unusual,0,1
3062,★ Ursus Knife | Boreal Forest (Factory New),,8650ac,450.0,329.72,1,LOW_SALES_3PLUS_MONTHS,2.0,0,0,2,4,fn,,,,,0,1
3063,★ Ursus Knife | Boreal Forest (Field-Tested),eb4b4b,8650ac,143.82,131.01,1,LOW_SALES_MONTH,9.0,3,18,77,318,ft,knife,ursus knife,covert,unusual,0,1
3064,★ Ursus Knife | Boreal Forest (Minimal Wear),eb4b4b,8650ac,151.37,146.86,1,LOW_SALES_3PLUS_MONTHS,7.0,2,7,29,94,mw,knife,ursus knife,covert,unusual,0,1
3065,★ Ursus Knife | Boreal Forest (Well-Worn),eb4b4b,8650ac,130.31,117.01,1,LOW_SALES_3PLUS_MONTHS,5.0,0,2,19,72,ww,knife,ursus knife,covert,unusual,0,1
3066,★ Ursus Knife | Case Hardened (Battle-Scarred),eb4b4b,8650ac,207.0,200.27,1,LOW_SALES_3PLUS_MONTHS,11.0,1,10,40,146,bs,knife,ursus knife,covert,unusual,0,1
3067,★ Ursus Knife | Case Hardened (Factory New),eb4b4b,8650ac,622.69,482.97,1,LOW_SALES_3PLUS_MONTHS,1.0,0,0,3,11,fn,knife,ursus knife,covert,unusual,0,1
3068,★ Ursus Knife | Case Hardened (Field-Tested),eb4b4b,8650ac,248.64,302.85,1,LOW_SALES_3PLUS_MONTHS,15.0,0,14,41,161,ft,knife,ursus knife,covert,unusual,0,1
3069,★ Ursus Knife | Case Hardened (Minimal Wear),eb4b4b,8650ac,332.88,324.76,1,LOW_SALES_3PLUS_MONTHS,11.0,0,5,28,111,mw,knife,ursus knife,covert,unusual,0,1
3070,★ Ursus Knife | Case Hardened (Well-Worn),eb4b4b,8650ac,264.0,224.07,1,LOW_SALES_3PLUS_MONTHS,6.0,2,11,38,164,ww,knife,ursus knife,covert,unusual,0,1
3071,★ Ursus Knife | Crimson Web (Battle-Scarred),eb4b4b,8650ac,230.13,258.93,1,LOW_SALES_3PLUS_MONTHS,4.0,1,8,25,89,bs,knife,ursus knife,covert,unusual,0,1
3072,★ Ursus Knife | Crimson Web (Factory New),eb4b4b,8650ac,1629.32,1551.69,1,NO_SALES_3PLUS_MONTHS,,0,0,0,0,fn,knife,ursus knife,covert,unusual,0,1
3073,★ Ursus Knife | Crimson Web (Field-Tested),eb4b4b,8650ac,347.66,287.5,1,LOW_SALES_3PLUS_MONTHS,9.0,2,9,40,148,ft,knife,ursus knife,covert,unusual,0,1
3074,★ Ursus Knife | Crimson Web (Minimal Wear),eb4b4b,8650ac,635.0,438.0,1,LOW_SALES_3PLUS_MONTHS,2.0,0,1,6,27,mw,knife,ursus knife,covert,unusual,0,1
3075,★ Ursus Knife | Crimson Web (Well-Worn),eb4b4b,8650ac,345.0,288.95,1,LOW_SALES_3PLUS_MONTHS,3.0,1,1,7,25,ww,knife,ursus knife,covert,unusual,0,1
3076,★ Ursus Knife | Damascus Steel (Battle-Scarred),eb4b4b,8650ac,191.33,148.17,1,LOW_SALES_3PLUS_MONTHS,7.0,0,1,6,42,bs,knife,ursus knife,covert,unusual,0,1
3077,★ Ursus Knife | Damascus Steel (Factory New),eb4b4b,8650ac,230.0,223.79,1,LOW_SALES_MONTH,17.0,1,8,59,213,fn,knife,ursus knife,covert,unusual,0,1
3078,★ Ursus Knife | Damascus Steel (Field-Tested),eb4b4b,8650ac,190.36,211.96,1,LOW_SALES_WEEK,12.0,1,19,117,450,ft,knife,ursus knife,covert,unusual,0,1
3079,★ Ursus Knife | Damascus Steel (Minimal Wear),eb4b4b,8650ac,246.48,196.01,1,LOW_SALES_MONTH,11.0,1,14,64,264,mw,knife,ursus knife,covert,unusual,0,1
3080,★ Ursus Knife | Damascus Steel (Well-Worn),eb4b4b,8650ac,180.51,184.46,1,LOW_SALES_3PLUS_MONTHS,9.0,1,4,17,79,ww,knife,ursus knife,covert,unusual,0,1
3081,★ Ursus Knife | Doppler (Factory New),eb4b4b,8650ac,629.83,579.0,1,LOW_SALES_MONTH,35.0,10,29,111,401,fn,knife,ursus knife,covert,unusual,0,1
3082,★ Ursus Knife | Doppler (Minimal Wear),eb4b4b,8650ac,680.0,682.94,1,LOW_SALES_3PLUS_MONTHS,5.0,0,0,6,17,mw,knife,ursus knife,covert,unusual,0,1
3083,★ Ursus Knife | Fade (Factory New),eb4b4b,8650ac,920.0,862.5,1,LOW_SALES_MONTH,14.0,0,12,40,121,fn,knife,ursus knife,covert,unusual,0,1
3084,★ Ursus Knife | Fade (Minimal Wear),eb4b4b,8650ac,932.43,910.0,1,LOW_SALES_3PLUS_MONTHS,1.0,0,0,0,3,mw,knife,ursus knife,covert,unusual,0,1
3085,★ Ursus Knife | Forest DDPAT (Battle-Scarred),eb4b4b,8650ac,124.32,113.43,1,LOW_SALES_3PLUS_MONTHS,5.0,0,5,23,101,bs,knife,ursus knife,covert,unusual,0,1
3086,★ Ursus Knife | Forest DDPAT (Factory New),eb4b4b,8650ac,202.21,210.0,1,LOW_SALES_3PLUS_MONTHS,,0,0,1,1,fn,knife,ursus knife,covert,unusual,0,1
3087,★ Ursus Knife | Forest DDPAT (Field-Tested),eb4b4b,8650ac,140.0,135.67,1,LOW_SALES_MONTH,12.0,4,23,93,394,ft,knife,ursus knife,covert,unusual,0,1
3088,★ Ursus Knife | Forest DDPAT (Minimal Wear),eb4b4b,8650ac,175.54,142.76,1,LOW_SALES_3PLUS_MONTHS,8.0,0,1,21,109,mw,knife,ursus knife,covert,unusual,0,1
3089,★ Ursus Knife | Forest DDPAT (Well-Worn),eb4b4b,8650ac,149.0,132.91,1,LOW_SALES_3PLUS_MONTHS,2.0,2,7,18,56,ww,knife,ursus knife,covert,unusual,0,1
3090,★ Ursus Knife | Marble Fade (Factory New),eb4b4b,8650ac,573.05,600.59,1,LOW_SALES_MONTH,21.0,8,24,111,374,fn,knife,ursus knife,covert,unusual,0,1
3091,★ Ursus Knife | Marble Fade (Minimal Wear),eb4b4b,8650ac,639.08,497.34,1,LOW_SALES_3PLUS_MONTHS,2.0,0,2,3,15,mw,knife,ursus knife,covert,unusual,0,1
3092,★ Ursus Knife | Night Stripe (Battle-Scarred),eb4b4b,8650ac,139.85,127.99,1,LOW_SALES_3PLUS_MONTHS,10.0,0,10,34,100,bs,knife,ursus knife,covert,unusual,0,1
3093,★ Ursus Knife | Night Stripe (Factory New),eb4b4b,8650ac,538.74,477.53,1,LOW_SALES_3PLUS_MONTHS,1.0,0,0,2,8,fn,knife,ursus knife,covert,unusual,0,1
3094,★ Ursus Knife | Night Stripe (Field-Tested),eb4b4b,8650ac,154.36,144.15,1,LOW_SALES_MONTH,9.0,2,17,107,385,ft,knife,ursus knife,covert,unusual,0,1
3095,★ Ursus Knife | Night Stripe (Minimal Wear),eb4b4b,8650ac,200.1,172.99,1,LOW_SALES_3PLUS_MONTHS,12.0,5,8,30,107,mw,knife,ursus knife,covert,unusual,0,1
3096,★ Ursus Knife | Night Stripe (Well-Worn),eb4b4b,8650ac,149.67,130.54,1,LOW_SALES_3PLUS_MONTHS,8.0,2,9,21,74,ww,knife,ursus knife,covert,unusual,0,1
3097,★ Ursus Knife | Rust Coat (Battle-Scarred),eb4b4b,8650ac,159.42,151.35,0,,35.0,17,78,292,1044,bs,knife,ursus knife,covert,unusual,0,1
3098,★ Ursus Knife | Rust Coat (Well-Worn),eb4b4b,8650ac,160.82,138.0,1,LOW_SALES_3PLUS_MONTHS,8.0,0,2,12,53,ww,knife,ursus knife,covert,unusual,0,1
3099,★ Ursus Knife | Safari Mesh (Battle-Scarred),eb4b4b,8650ac,131.96,123.79,1,LOW_SALES_3PLUS_MONTHS,7.0,0,2,21,87,bs,knife,ursus knife,covert,unusual,0,1
3100,★ Ursus Knife | Safari Mesh (Factory New),eb4b4b,8650ac,182.04,187.16,1,LOW_SALES_3PLUS_MONTHS,,0,0,0,1,fn,knife,ursus knife,covert,unusual,0,1
3101,★ Ursus Knife | Safari Mesh (Field-Tested),eb4b4b,8650ac,128.66,124.0,1,LOW_SALES_MONTH,16.0,4,30,106,393,ft,knife,ursus knife,covert,unusual,0,1
3102,★ Ursus Knife | Safari Mesh (Minimal Wear),eb4b4b,8650ac,149.18,151.65,1,LOW_SALES_3PLUS_MONTHS,9.0,0,2,26,85,mw,knife,ursus knife,covert,unusual,0,1
3103,★ Ursus Knife | Safari Mesh (Well-Worn),eb4b4b,8650ac,130.94,117.13,1,LOW_SALES_3PLUS_MONTHS,4.0,1,1,9,56,ww,knife,ursus knife,covert,unusual,0,1
3104,★ Ursus Knife | Scorched (Battle-Scarred),eb4b4b,8650ac,124.56,117.92,1,LOW_SALES_3PLUS_MONTHS,9.0,2,6,30,101,bs,knife,ursus knife,covert,unusual,0,1
3105,★ Ursus Knife | Scorched (Factory New),,8650ac,426.88,299.0,1,LOW_SALES_3PLUS_MONTHS,2.0,0,0,0,1,fn,,,,,0,1
3106,★ Ursus Knife | Scorched (Field-Tested),eb4b4b,8650ac,137.37,137.57,1,LOW_SALES_MONTH,14.0,6,19,99,433,ft,knife,ursus knife,covert,unusual,0,1
3107,★ Ursus Knife | Scorched (Minimal Wear),eb4b4b,8650ac,160.81,140.71,1,LOW_SALES_3PLUS_MONTHS,8.0,1,3,31,100,mw,knife,ursus knife,covert,unusual,0,1
3108,★ Ursus Knife | Scorched (Well-Worn),eb4b4b,8650ac,144.85,124.45,1,LOW_SALES_3PLUS_MONTHS,3.0,0,3,22,83,ww,knife,ursus knife,covert,unusual,0,1
