,markethashname,color,bordercolor,pricelatest,pricelatestsell,unstable,unstablereason,offervolume,sold24h,sold7d,sold30d,sold90d,wear,itemgroup,itemtype,rarity,quality,isstattrack,isstar
798,★ Hand Wraps | Duct Tape (Factory New),eb4b4b,8650ac,490.31,491.59,1,LOW_SALES_3PLUS_MONTHS,3.0,0.0,0.0,1.0,10.0,fn,gloves,hand wraps,extraordinary,unusual,0,1
799,★ Hand Wraps | Duct Tape (Field-Tested),eb4b4b,8650ac,74.36,73.79,0,,30.0,34.0,130.0,518.0,2105.0,ft,gloves,hand wraps,extraordinary,unusual,0,1
800,★ Hand Wraps | Duct Tape (Minimal Wear),eb4b4b,8650ac,112.83,95.42,1,LOW_SALES_WEEK,11.0,8.0,36.0,131.0,478.0,mw,gloves,hand wraps,extraordinary,unusual,0,1
801,★ Hand Wraps | Duct Tape (Well-Worn),eb4b4b,8650ac,72.24,65.37,1,LOW_SALES_WEEK,22.0,11.0,35.0,133.0,469.0,ww,gloves,hand wraps,extraordinary,unusual,0,1
802,★ Hand Wraps | Giraffe (Battle-Scarred),eb4b4b,8650ac,72.45,66.85,1,LOW_SALES_WEEK,22.0,11.0,40.0,154.0,570.0,bs,gloves,hand wraps,extraordinary,unusual,0,1
803,★ Hand Wraps | Giraffe (Factory New),eb4b4b,8650ac,939.98,1130.5,1,LOW_SALES_3PLUS_MONTHS,1.0,0.0,1.0,2.0,2.0,fn,gloves,hand wraps,extraordinary,unusual,0,1
804,★ Hand Wraps | Giraffe (Field-Tested),eb4b4b,8650ac,80.84,80.84,0,,45.0,18.0,83.0,252.0,1017.0,ft,gloves,hand wraps,extraordinary,unusual,0,1
805,★ Hand Wraps | Giraffe (Minimal Wear),eb4b4b,8650ac,134.71,129.35,1,LOW_SALES_MONTH,18.0,2.0,14.0,53.0,216.0,mw,gloves,hand wraps,extraordinary,unusual,0,1
806,★ Hand Wraps | Giraffe (Well-Worn),eb4b4b,8650ac,75.0,68.35,1,LOW_SALES_MONTH,21.0,5.0,26.0,79.0,270.0,ww,gloves,hand wraps,extraordinary,unusual,0,1
807,★ Hand Wraps | Leather (Battle-Scarred),eb4b4b,8650ac,161.05,161.28,1,LOW_SALES_3PLUS_MONTHS,7.0,1.0,4.0,17.0,92.0,bs,gloves,hand wraps,extraordinary,unusual,0,1
808,★ Hand Wraps | Leather (Factory New),eb4b4b,8650ac,674.91,701.96,1,NO_SALES_3PLUS_MONTHS,,0.0,0.0,0.0,0.0,fn,gloves,hand wraps,extraordinary,unusual,0,1
809,★ Hand Wraps | Leather (Field-Tested),eb4b4b,8650ac,172.29,172.5,1,LOW_SALES_MONTH,15.0,1.0,13.0,50.0,196.0,ft,gloves,hand wraps,extraordinary,unusual,0,1
810,★ Hand Wraps | Leather (Minimal Wear),eb4b4b,8650ac,350.0,315.16,1,LOW_SALES_3PLUS_MONTHS,7.0,0.0,1.0,9.0,23.0,mw,gloves,hand wraps,extraordinary,unusual,0,1
811,★ Hand Wraps | Leather (Well-Worn),eb4b4b,8650ac,169.66,159.73,1,LOW_SALES_3PLUS_MONTHS,6.0,0.0,3.0,13.0,58.0,ww,gloves,hand wraps,extraordinary,unusual,0,1
812,★ Hand Wraps | Overprint (Battle-Scarred),eb4b4b,8650ac,127.73,121.17,1,LOW_SALES_MONTH,22.0,10.0,27.0,104.0,358.0,bs,gloves,hand wraps,extraordinary,unusual,0,1
813,★ Hand Wraps | Overprint (Factory New),eb4b4b,8650ac,819.11,819.21,1,LOW_SALES_3PLUS_MONTHS,,1.0,1.0,1.0,1.0,fn,gloves,hand wraps,extraordinary,unusual,0,1
814,★ Hand Wraps | Overprint (Field-Tested),eb4b4b,8650ac,264.05,272.0,1,LOW_SALES_WEEK,25.0,9.0,46.0,162.0,587.0,ft,gloves,hand wraps,extraordinary,unusual,0,1
815,★ Hand Wraps | Overprint (Minimal Wear),eb4b4b,8650ac,460.0,437.52,1,LOW_SALES_3PLUS_MONTHS,13.0,6.0,13.0,35.0,99.0,mw,gloves,hand wraps,extraordinary,unusual,0,1
816,★ Hand Wraps | Overprint (Well-Worn),eb4b4b,8650ac,230.53,230.0,1,LOW_SALES_3PLUS_MONTHS,5.0,2.0,12.0,37.0,151.0,ww,gloves,hand wraps,extraordinary,unusual,0,1
817,★ Hand Wraps | Slaughter (Battle-Scarred),eb4b4b,8650ac,204.54,188.66,1,LOW_SALES_3PLUS_MONTHS,9.0,1.0,4.0,22.0,95.0,bs,gloves,hand wraps,extraordinary,unusual,0,1
818,★ Hand Wraps | Slaughter (Factory New),eb4b4b,8650ac,1382.8,976.23,1,NO_SALES_3PLUS_MONTHS,,0.0,0.0,0.0,0.0,fn,gloves,hand wraps,extraordinary,unusual,0,1
819,★ Hand Wraps | Slaughter (Field-Tested),eb4b4b,8650ac,299.94,296.76,1,LOW_SALES_3PLUS_MONTHS,7.0,3.0,9.0,36.0,183.0,ft,gloves,hand wraps,extraordinary,unusual,0,1
820,★ Hand Wraps | Slaughter (Minimal Wear),eb4b4b,8650ac,666.26,504.93,1,LOW_SALES_3PLUS_MONTHS,3.0,1.0,3.0,9.0,41.0,mw,gloves,hand wraps,extraordinary,unusual,0,1
821,★ Hand Wraps | Slaughter (Well-Worn),eb4b4b,8650ac,279.82,184.0,1,LOW_SALES_3PLUS_MONTHS,1.0,1.0,2.0,15.0,50.0,ww,gloves,hand wraps,extraordinary,unusual,0,1
822,★ Hand Wraps | Spruce DDPAT (Battle-Scarred),eb4b4b,8650ac,100.59,98.77,1,LOW_SALES_3PLUS_MONTHS,8.0,2.0,9.0,28.0,130.0,bs,gloves,hand wraps,extraordinary,unusual,0,1
823,★ Hand Wraps | Spruce DDPAT (Factory New),eb4b4b,8650ac,618.88,862.87,1,NO_SALES_3PLUS_MONTHS,,0.0,0.0,0.0,1.0,fn,gloves,hand wraps,extraordinary,unusual,0,1
824,★ Hand Wraps | Spruce DDPAT (Field-Tested),eb4b4b,8650ac,117.16,104.45,1,LOW_SALES_MONTH,18.0,4.0,14.0,65.0,256.0,ft,gloves,hand wraps,extraordinary,unusual,0,1
825,★ Hand Wraps | Spruce DDPAT (Minimal Wear),eb4b4b,8650ac,188.92,196.09,1,LOW_SALES_3PLUS_MONTHS,8.0,0.0,3.0,14.0,74.0,mw,gloves,hand wraps,extraordinary,unusual,0,1
826,★ Hand Wraps | Spruce DDPAT (Well-Worn),eb4b4b,8650ac,115.0,107.79,1,LOW_SALES_3PLUS_MONTHS,8.0,3.0,4.0,16.0,70.0,ww,gloves,hand wraps,extraordinary,unusual,0,1
827,★ Huntsman Knife,eb4b4b,8650ac,268.11,249.19,1,LOW_SALES_MONTH,22.0,2.0,7.0,39.0,174.0,,knife,huntsman knife,covert,unusual,0,1
828,★ Huntsman Knife | Autotronic (Battle-Scarred),eb4b4b,8650ac,214.98,184.0,1,LOW_SALES_3PLUS_MONTHS,11.0,4.0,14.0,39.0,154.0,bs,knife,huntsman knife,covert,unusual,0,1
829,★ Huntsman Knife | Autotronic (Factory New),eb4b4b,8650ac,469.46,367.0,1,LOW_SALES_3PLUS_MONTHS,4.0,0.0,4.0,7.0,23.0,fn,knife,huntsman knife,covert,unusual,0,1
830,★ Huntsman Knife | Autotronic (Field-Tested),eb4b4b,8650ac,220.95,215.19,1,LOW_SALES_WEEK,24.0,8.0,45.0,135.0,513.0,ft,knife,huntsman knife,covert,unusual,0,1
831,★ Huntsman Knife | Autotronic (Minimal Wear),eb4b4b,8650ac,281.75,295.09,1,LOW_SALES_3PLUS_MONTHS,8.0,1.0,17.0,45.0,214.0,mw,knife,huntsman knife,covert,unusual,0,1
832,★ Huntsman Knife | Autotronic (Well-Worn),eb4b4b,8650ac,299.0,273.51,1,LOW_SALES_3PLUS_MONTHS,4.0,0.0,0.0,13.0,43.0,ww,knife,huntsman knife,covert,unusual,0,1
833,★ Huntsman Knife | Black Laminate (Battle-Scarred),eb4b4b,8650ac,172.5,146.91,1,LOW_SALES_MONTH,27.0,6.0,15.0,61.0,223.0,bs,knife,huntsman knife,covert,unusual,0,1
834,★ Huntsman Knife | Black Laminate (Factory New),eb4b4b,8650ac,319.93,240.02,1,LOW_SALES_3PLUS_MONTHS,8.0,1.0,3.0,10.0,40.0,fn,knife,huntsman knife,covert,unusual,0,1
835,★ Huntsman Knife | Black Laminate (Field-Tested),eb4b4b,8650ac,168.96,149.5,1,LOW_SALES_MONTH,14.0,6.0,30.0,104.0,461.0,ft,knife,huntsman knife,covert,unusual,0,1
836,★ Huntsman Knife | Black Laminate (Minimal Wear),eb4b4b,8650ac,195.69,162.24,1,LOW_SALES_WEEK,13.0,8.0,32.0,86.0,325.0,mw,knife,huntsman knife,covert,unusual,0,1
837,★ Huntsman Knife | Black Laminate (Well-Worn),eb4b4b,8650ac,170.71,150.89,1,LOW_SALES_MONTH,21.0,7.0,24.0,99.0,349.0,ww,knife,huntsman knife,covert,unusual,0,1
838,★ Huntsman Knife | Blue Steel (Battle-Scarred),eb4b4b,8650ac,233.74,175.4,1,LOW_SALES_3PLUS_MONTHS,6.0,0.0,3.0,8.0,34.0,bs,knife,huntsman knife,covert,unusual,0,1
839,★ Huntsman Knife | Blue Steel (Factory New),eb4b4b,8650ac,400.0,374.21,1,LOW_SALES_3PLUS_MONTHS,1.0,0.0,0.0,2.0,6.0,fn,knife,huntsman knife,covert,unusual,0,1
840,★ Huntsman Knife | Blue Steel (Field-Tested),eb4b4b,8650ac,215.56,212.32,1,LOW_SALES_3PLUS_MONTHS,10.0,3.0,9.0,23.0,104.0,ft,knife,huntsman knife,covert,unusual,0,1
841,★ Huntsman Knife | Blue Steel (Minimal Wear),eb4b4b,8650ac,245.0,231.55,1,LOW_SALES_3PLUS_MONTHS,16.0,1.0,4.0,10.0,54.0,mw,knife,huntsman knife,covert,unusual,0,1
842,★ Huntsman Knife | Blue Steel (Well-Worn),eb4b4b,8650ac,206.77,194.0,1,LOW_SALES_3PLUS_MONTHS,11.0,0.0,1.0,13.0,55.0,ww,knife,huntsman knife,covert,unusual,0,1
843,★ Huntsman Knife | Boreal Forest (Battle-Scarred),eb4b4b,8650ac,128.72,105.0,1,LOW_SALES_3PLUS_MONTHS,8.0,0.0,3.0,11.0,37.0,bs,knife,huntsman knife,covert,unusual,0,1
844,★ Huntsman Knife | Boreal Forest (Factory New),,8650ac,178.96,360.0,1,NO_SALES_3PLUS_MONTHS,,0.0,0.0,0.0,0.0,fn,,,,,0,1
845,★ Huntsman Knife | Boreal Forest (Field-Tested),eb4b4b,8650ac,118.57,106.85,1,LOW_SALES_3PLUS_MONTHS,23.0,1.0,14.0,49.0,197.0,ft,knife,huntsman knife,covert,unusual,0,1
846,★ Huntsman Knife | Boreal Forest (Minimal Wear),eb4b4b,8650ac,149.82,144.54,1,LOW_SALES_3PLUS_MONTHS,7.0,0.0,7.0,15.0,58.0,mw,knife,huntsman knife,covert,unusual,0,1
847,★ Huntsman Knife | Boreal Forest (Well-Worn),eb4b4b,8650ac,160.72,105.95,1,LOW_SALES_3PLUS_MONTHS,4.0,0.0,1.0,5.0,25.0,ww,knife,huntsman knife,covert,unusual,0,1
848,★ Huntsman Knife | Bright Water (Battle-Scarred),eb4b4b,8650ac,129.98,129.01,1,LOW_SALES_3PLUS_MONTHS,5.0,0.0,6.0,13.0,46.0,bs,knife,huntsman knife,covert,unusual,0,1
849,★ Huntsman Knife | Bright Water (Factory New),eb4b4b,8650ac,184.69,187.47,1,LOW_SALES_MONTH,12.0,2.0,25.0,70.0,294.0,fn,knife,huntsman knife,covert,unusual,0,1
850,★ Huntsman Knife | Bright Water (Field-Tested),eb4b4b,8650ac,138.2,136.08,1,LOW_SALES_WEEK,23.0,9.0,44.0,134.0,520.0,ft,knife,huntsman knife,covert,unusual,0,1
851,★ Huntsman Knife | Bright Water (Minimal Wear),eb4b4b,8650ac,140.47,136.34,1,LOW_SALES_MONTH,20.0,5.0,21.0,89.0,345.0,mw,knife,huntsman knife,covert,unusual,0,1
852,★ Huntsman Knife | Bright Water (Well-Worn),eb4b4b,8650ac,161.64,113.02,1,LOW_SALES_MONTH,4.0,0.0,2.0,15.0,82.0,ww,knife,huntsman knife,covert,unusual,0,1
853,★ Huntsman Knife | Case Hardened (Battle-Scarred),eb4b4b,8650ac,271.22,299.02,1,LOW_SALES_3PLUS_MONTHS,5.0,1.0,3.0,7.0,27.0,bs,knife,huntsman knife,covert,unusual,0,1
854,★ Huntsman Knife | Case Hardened (Factory New),eb4b4b,8650ac,602.4,589.91,1,LOW_SALES_3PLUS_MONTHS,2.0,0.0,0.0,1.0,8.0,fn,knife,huntsman knife,covert,unusual,0,1
855,★ Huntsman Knife | Case Hardened (Field-Tested),eb4b4b,8650ac,249.98,266.45,1,LOW_SALES_3PLUS_MONTHS,16.0,0.0,2.0,10.0,56.0,ft,knife,huntsman knife,covert,unusual,0,1
856,★ Huntsman Knife | Case Hardened (Minimal Wear),eb4b4b,8650ac,388.98,322.82,1,LOW_SALES_3PLUS_MONTHS,7.0,0.0,5.0,13.0,52.0,mw,knife,huntsman knife,covert,unusual,0,1
857,★ Huntsman Knife | Case Hardened (Well-Worn),eb4b4b,8650ac,264.07,224.53,1,LOW_SALES_3PLUS_MONTHS,10.0,1.0,6.0,11.0,58.0,ww,knife,huntsman knife,covert,unusual,0,1
858,★ Huntsman Knife | Crimson Web (Battle-Scarred),eb4b4b,8650ac,249.98,180.0,1,LOW_SALES_3PLUS_MONTHS,7.0,0.0,1.0,6.0,38.0,bs,knife,huntsman knife,covert,unusual,0,1
859,★ Huntsman Knife | Crimson Web (Factory New),eb4b4b,8650ac,924.11,1123.5,1,NO_SALES_3PLUS_MONTHS,,0.0,0.0,0.0,1.0,fn,knife,huntsman knife,covert,unusual,0,1
860,★ Huntsman Knife | Crimson Web (Field-Tested),eb4b4b,8650ac,239.97,208.47,1,LOW_SALES_3PLUS_MONTHS,25.0,3.0,10.0,38.0,153.0,ft,knife,huntsman knife,covert,unusual,0,1
861,★ Huntsman Knife | Crimson Web (Minimal Wear),eb4b4b,8650ac,368.0,319.93,1,LOW_SALES_3PLUS_MONTHS,7.0,0.0,5.0,10.0,33.0,mw,knife,huntsman knife,covert,unusual,0,1
862,★ Huntsman Knife | Crimson Web (Well-Worn),eb4b4b,8650ac,271.29,289.39,1,LOW_SALES_3PLUS_MONTHS,3.0,0.0,0.0,1.0,19.0,ww,knife,huntsman knife,covert,unusual,0,1
863,★ Huntsman Knife | Damascus Steel (Battle-Scarred),eb4b4b,8650ac,233.27,161.66,1,LOW_SALES_3PLUS_MONTHS,2.0,1.0,1.0,5.0,24.0,bs,knife,huntsman knife,covert,unusual,0,1
864,★ Huntsman Knife | Damascus Steel (Factory New),eb4b4b,8650ac,237.1,248.09,1,LOW_SALES_MONTH,13.0,1.0,7.0,28.0,192.0,fn,knife,huntsman knife,covert,unusual,0,1
865,★ Huntsman Knife | Damascus Steel (Field-Tested),eb4b4b,8650ac,177.29,159.23,1,LOW_SALES_MONTH,17.0,3.0,26.0,96.0,420.0,ft,knife,huntsman knife,covert,unusual,0,1
866,★ Huntsman Knife | Damascus Steel (Minimal Wear),eb4b4b,8650ac,215.56,195.83,1,LOW_SALES_MONTH,9.0,2.0,12.0,46.0,242.0,mw,knife,huntsman knife,covert,unusual,0,1
867,★ Huntsman Knife | Damascus Steel (Well-Worn),eb4b4b,8650ac,182.85,164.25,1,LOW_SALES_3PLUS_MONTHS,2.0,4.0,9.0,26.0,83.0,ww,knife,huntsman knife,covert,unusual,0,1
868,★ Huntsman Knife | Doppler (Factory New),eb4b4b,8650ac,540.0,579.95,1,LOW_SALES_MONTH,56.0,8.0,32.0,107.0,383.0,fn,knife,huntsman knife,covert,unusual,0,1
869,★ Huntsman Knife | Doppler (Minimal Wear),eb4b4b,8650ac,668.23,448.04,1,LOW_SALES_3PLUS_MONTHS,5.0,0.0,1.0,1.0,17.0,mw,knife,huntsman knife,covert,unusual,0,1
870,★ Huntsman Knife | Fade (Factory New),eb4b4b,8650ac,619.71,486.58,1,LOW_SALES_3PLUS_MONTHS,21.0,2.0,11.0,31.0,126.0,fn,knife,huntsman knife,covert,unusual,0,1
871,★ Huntsman Knife | Fade (Minimal Wear),eb4b4b,8650ac,659.91,559.84,1,LOW_SALES_3PLUS_MONTHS,3.0,0.0,1.0,3.0,6.0,mw,knife,huntsman knife,covert,unusual,0,1
872,★ Huntsman Knife | Forest DDPAT (Battle-Scarred),eb4b4b,8650ac,130.0,104.0,1,LOW_SALES_3PLUS_MONTHS,3.0,0.0,0.0,8.0,41.0,bs,knife,huntsman knife,covert,unusual,0,1
873,★ Huntsman Knife | Forest DDPAT (Factory New),eb4b4b,8650ac,571.97,271.22,1,LOW_SALES_3PLUS_MONTHS,1.0,0.0,0.0,0.0,0.0,fn,knife,huntsman knife,covert,unusual,0,1
874,★ Huntsman Knife | Forest DDPAT (Field-Tested),eb4b4b,8650ac,114.67,105.5,1,LOW_SALES_3PLUS_MONTHS,18.0,1.0,13.0,49.0,193.0,ft,knife,huntsman knife,covert,unusual,0,1
875,★ Huntsman Knife | Forest DDPAT (Minimal Wear),eb4b4b,8650ac,155.25,127.03,1,LOW_SALES_3PLUS_MONTHS,8.0,1.0,2.0,11.0,45.0,mw,knife,huntsman knife,covert,unusual,0,1
876,★ Huntsman Knife | Forest DDPAT (Well-Worn),eb4b4b,8650ac,131.34,89.41,1,LOW_SALES_3PLUS_MONTHS,5.0,2.0,4.0,7.0,38.0,ww,knife,huntsman knife,covert,unusual,0,1
877,★ Huntsman Knife | Freehand (Battle-Scarred),eb4b4b,8650ac,174.61,150.73,1,LOW_SALES_3PLUS_MONTHS,6.0,0.0,1.0,7.0,22.0,bs,knife,huntsman knife,covert,unusual,0,1
878,★ Huntsman Knife | Freehand (Factory New),eb4b4b,8650ac,188.4,175.58,1,LOW_SALES_MONTH,25.0,7.0,26.0,83.0,334.0,fn,knife,huntsman knife,covert,unusual,0,1
879,★ Huntsman Knife | Freehand (Field-Tested),eb4b4b,8650ac,145.16,159.69,1,LOW_SALES_WEEK,16.0,10.0,27.0,137.0,610.0,ft,knife,huntsman knife,covert,unusual,0,1
880,★ Huntsman Knife | Freehand (Minimal Wear),eb4b4b,8650ac,192.36,155.19,1,LOW_SALES_MONTH,16.0,8.0,25.0,88.0,318.0,mw,knife,huntsman knife,covert,unusual,0,1
881,★ Huntsman Knife | Freehand (Well-Worn),eb4b4b,8650ac,143.83,125.31,1,LOW_SALES_3PLUS_MONTHS,8.0,4.0,8.0,28.0,95.0,ww,knife,huntsman knife,covert,unusual,0,1
882,★ Huntsman Knife | Gamma Doppler (Factory New),eb4b4b,8650ac,589.55,570.01,1,LOW_SALES_MONTH,43.0,7.0,23.0,114.0,492.0,fn,knife,huntsman knife,covert,unusual,0,1
883,★ Huntsman Knife | Gamma Doppler (Minimal Wear),eb4b4b,8650ac,522.24,487.09,1,LOW_SALES_3PLUS_MONTHS,5.0,1.0,2.0,7.0,20.0,mw,knife,huntsman knife,covert,unusual,0,1
884,★ Huntsman Knife | Lore (Battle-Scarred),eb4b4b,8650ac,182.66,164.62,1,LOW_SALES_3PLUS_MONTHS,6.0,1.0,9.0,39.0,167.0,bs,knife,huntsman knife,covert,unusual,0,1
885,★ Huntsman Knife | Lore (Factory New),eb4b4b,8650ac,417.0,359.35,1,LOW_SALES_3PLUS_MONTHS,15.0,3.0,7.0,20.0,75.0,fn,knife,huntsman knife,covert,unusual,0,1
886,★ Huntsman Knife | Lore (Field-Tested),eb4b4b,8650ac,229.28,218.44,1,LOW_SALES_WEEK,22.0,10.0,47.0,156.0,508.0,ft,knife,huntsman knife,covert,unusual,0,1
887,★ Huntsman Knife | Lore (Minimal Wear),eb4b4b,8650ac,299.0,278.47,1,LOW_SALES_MONTH,17.0,5.0,17.0,59.0,230.0,mw,knife,huntsman knife,covert,unusual,0,1
888,★ Huntsman Knife | Lore (Well-Worn),eb4b4b,8650ac,256.36,195.35,1,LOW_SALES_3PLUS_MONTHS,10.0,2.0,7.0,13.0,43.0,ww,knife,huntsman knife,covert,unusual,0,1
889,★ Huntsman Knife | Marble Fade (Factory New),eb4b4b,8650ac,415.0,409.56,1,LOW_SALES_WEEK,35.0,9.0,44.0,143.0,536.0,fn,knife,huntsman knife,covert,unusual,0,1
890,★ Huntsman Knife | Marble Fade (Minimal Wear),eb4b4b,8650ac,484.91,392.09,1,LOW_SALES_3PLUS_MONTHS,3.0,0.0,1.0,8.0,30.0,mw,knife,huntsman knife,covert,unusual,0,1
891,★ Huntsman Knife | Night (Battle-Scarred),eb4b4b,8650ac,146.57,136.34,1,LOW_SALES_3PLUS_MONTHS,8.0,1.0,1.0,7.0,44.0,bs,knife,huntsman knife,covert,unusual,0,1
892,★ Huntsman Knife | Night (Factory New),eb4b4b,8650ac,300.0,732.03,1,NO_SALES_3PLUS_MONTHS,,0.0,0.0,0.0,0.0,fn,knife,huntsman knife,covert,unusual,0,1
893,★ Huntsman Knife | Night (Field-Tested),eb4b4b,8650ac,151.59,134.99,1,LOW_SALES_3PLUS_MONTHS,16.0,3.0,11.0,42.0,245.0,ft,knife,huntsman knife,covert,unusual,0,1
894,★ Huntsman Knife | Night (Minimal Wear),eb4b4b,8650ac,220.0,200.0,1,LOW_SALES_3PLUS_MONTHS,11.0,1.0,3.0,9.0,49.0,mw,knife,huntsman knife,covert,unusual,0,1
895,★ Huntsman Knife | Night (Well-Worn),eb4b4b,8650ac,174.59,162.39,1,LOW_SALES_3PLUS_MONTHS,10.0,0.0,1.0,6.0,48.0,ww,knife,huntsman knife,covert,unusual,0,1
896,★ Huntsman Knife | Rust Coat (Battle-Scarred),eb4b4b,8650ac,113.18,118.02,1,LOW_SALES_WEEK,38.0,18.0,71.0,295.0,1228.0,bs,knife,huntsman knife,covert,unusual,0,1
897,★ Huntsman Knife | Rust Coat (Well-Worn),eb4b4b,8650ac,136.77,133.66,1,LOW_SALES_3PLUS_MONTHS,5.0,2.0,4.0,17.0,72.0,ww,knife,huntsman knife,covert,unusual,0,1
898,★ Huntsman Knife | Safari Mesh (Battle-Scarred),eb4b4b,8650ac,120.47,103.36,1,LOW_SALES_3PLUS_MONTHS,8.0,1.0,5.0,16.0,60.0,bs,knife,huntsman knife,covert,unusual,0,1
899,★ Huntsman Knife | Safari Mesh (Factory New),,8650ac,116.1,159.01,1,LOW_SALES_3PLUS_MONTHS,,0.0,0.0,1.0,1.0,fn,,,,,0,1
900,★ Huntsman Knife | Safari Mesh (Field-Tested),eb4b4b,8650ac,110.4,110.4,1,LOW_SALES_MONTH,20.0,3.0,13.0,46.0,221.0,ft,knife,huntsman knife,covert,unusual,0,1
901,★ Huntsman Knife | Safari Mesh (Minimal Wear),eb4b4b,8650ac,147.67,150.68,1,LOW_SALES_3PLUS_MONTHS,4.0,0.0,1.0,8.0,56.0,mw,knife,huntsman knife,covert,unusual,0,1
902,★ Huntsman Knife | Safari Mesh (Well-Worn),eb4b4b,8650ac,138.23,89.82,1,LOW_SALES_3PLUS_MONTHS,5.0,2.0,5.0,8.0,34.0,ww,knife,huntsman knife,covert,unusual,0,1
903,★ Huntsman Knife | Scorched (Battle-Scarred),eb4b4b,8650ac,123.93,119.5,1,LOW_SALES_3PLUS_MONTHS,6.0,1.0,4.0,10.0,37.0,bs,knife,huntsman knife,covert,unusual,0,1
904,★ Huntsman Knife | Scorched (Factory New),eb4b4b,8650ac,299.89,174.94,1,LOW_SALES_3PLUS_MONTHS,1.0,0.0,0.0,0.0,0.0,fn,,,,,0,1
905,★ Huntsman Knife | Scorched (Field-Tested),eb4b4b,8650ac,128.87,129.42,1,LOW_SALES_3PLUS_MONTHS,16.0,1.0,12.0,42.0,201.0,ft,knife,huntsman knife,covert,unusual,0,1
906,★ Huntsman Knife | Scorched (Minimal Wear),eb4b4b,8650ac,145.16,120.08,1,LOW_SALES_3PLUS_MONTHS,10.0,0.0,0.0,10.0,55.0,mw,knife,huntsman knife,covert,unusual,0,1
907,★ Huntsman Knife | Scorched (Well-Worn),eb4b4b,8650ac,144.98,119.03,1,LOW_SALES_3PLUS_MONTHS,3.0,1.0,7.0,13.0,46.0,ww,knife,huntsman knife,covert,unusual,0,1
908,★ Huntsman Knife | Slaughter (Factory New),eb4b4b,8650ac,538.61,560.98,1,LOW_SALES_3PLUS_MONTHS,10.0,0.0,1.0,12.0,57.0,fn,knife,huntsman knife,covert,unusual,0,1
909,★ Huntsman Knife | Slaughter (Field-Tested),eb4b4b,8650ac,344.9,292.01,1,LOW_SALES_3PLUS_MONTHS,8.0,1.0,3.0,8.0,44.0,ft,knife,huntsman knife,covert,unusual,0,1
910,★ Huntsman Knife | Slaughter (Minimal Wear),eb4b4b,8650ac,393.38,407.98,1,LOW_SALES_3PLUS_MONTHS,8.0,2.0,9.0,25.0,102.0,mw,knife,huntsman knife,covert,unusual,0,1
911,★ Huntsman Knife | Stained (Battle-Scarred),eb4b4b,8650ac,163.03,157.37,1,LOW_SALES_3PLUS_MONTHS,5.0,1.0,1.0,6.0,40.0,bs,knife,huntsman knife,covert,unusual,0,1
912,★ Huntsman Knife | Stained (Factory New),eb4b4b,8650ac,423.51,201.63,1,LOW_SALES_3PLUS_MONTHS,3.0,0.0,1.0,1.0,2.0,fn,knife,huntsman knife,covert,unusual,0,1
913,★ Huntsman Knife | Stained (Field-Tested),eb4b4b,8650ac,173.51,180.34,1,LOW_SALES_3PLUS_MONTHS,6.0,0.0,5.0,21.0,93.0,ft,knife,huntsman knife,covert,unusual,0,1
914,★ Huntsman Knife | Stained (Minimal Wear),eb4b4b,8650ac,210.06,154.34,1,LOW_SALES_3PLUS_MONTHS,4.0,0.0,1.0,6.0,38.0,mw,knife,huntsman knife,covert,unusual,0,1
915,★ Huntsman Knife | Stained (Well-Worn),eb4b4b,8650ac,150.9,143.0,1,LOW_SALES_3PLUS_MONTHS,6.0,2.0,5.0,13.0,70.0,ww,knife,huntsman knife,covert,unusual,0,1
916,★ Huntsman Knife | Tiger Tooth (Factory New),eb4b4b,8650ac,337.71,285.0,1,LOW_SALES_WEEK,25.0,8.0,33.0,128.0,597.0,,knife,huntsman knife,covert,unusual,0,1
917,★ Huntsman Knife | Tiger Tooth (Minimal Wear),eb4b4b,8650ac,328.17,315.0,1,LOW_SALES_3PLUS_MONTHS,3.0,1.0,2.0,6.0,43.0,mw,knife,huntsman knife,covert,unusual,0,1
918,★ Huntsman Knife | Ultraviolet (Battle-Scarred),eb4b4b,8650ac,136.77,118.26,1,LOW_SALES_3PLUS_MONTHS,12.0,0.0,8.0,17.0,120.0,bs,knife,huntsman knife,covert,unusual,0,1
919,★ Huntsman Knife | Ultraviolet (Factory New),eb4b4b,8650ac,492.27,548.93,1,LOW_SALES_3PLUS_MONTHS,2.0,0.0,0.0,2.0,8.0,fn,knife,huntsman knife,covert,unusual,0,1
920,★ Huntsman Knife | Ultraviolet (Field-Tested),eb4b4b,8650ac,131.56,117.73,1,LOW_SALES_WEEK,37.0,4.0,31.0,109.0,574.0,ft,knife,huntsman knife,covert,unusual,0,1
921,★ Huntsman Knife | Ultraviolet (Minimal Wear),eb4b4b,8650ac,180.0,178.34,1,LOW_SALES_3PLUS_MONTHS,19.0,2.0,11.0,50.0,183.0,mw,knife,huntsman knife,covert,unusual,0,1
922,★ Huntsman Knife | Ultraviolet (Well-Worn),eb4b4b,8650ac,158.58,120.34,1,LOW_SALES_MONTH,5.0,0.0,7.0,27.0,97.0,ww,knife,huntsman knife,covert,unusual,0,1
923,★ Huntsman Knife | Urban Masked (Battle-Scarred),eb4b4b,8650ac,138.55,103.59,1,LOW_SALES_3PLUS_MONTHS,6.0,0.0,3.0,8.0,39.0,bs,knife,huntsman knife,covert,unusual,0,1
