,markethashname,color,bordercolor,pricelatest,pricelatestsell,unstable,unstablereason,offervolume,sold24h,sold7d,sold30d,sold90d,wear,itemgroup,itemtype,rarity,quality,isstattrack,isstar
3150,★ StatTrak™ Survival Knife | Case Hardened (Well-Worn),eb4b4b,8650ac,259.9,199.01,1,LOW_SALES_3PLUS_MONTHS,3.0,0.0,1.0,6.0,11.0,ww,knife,survival knife,covert,unusual,1,1
3151,★ StatTrak™ Survival Knife | Crimson Web (Battle-Scarred),eb4b4b,8650ac,310.65,230.12,1,LOW_SALES_3PLUS_MONTHS,2.0,0.0,1.0,2.0,9.0,bs,knife,survival knife,covert,unusual,1,1
3152,★ StatTrak™ Survival Knife | Crimson Web (Factory New),,8650ac,0.0,0.0,0,,,,,,,,,,,,0,0
3153,★ StatTrak™ Survival Knife | Crimson Web (Field-Tested),eb4b4b,8650ac,291.24,220.75,1,LOW_SALES_3PLUS_MONTHS,5.0,0.0,3.0,15.0,32.0,ft,knife,survival knife,covert,unusual,1,1
3154,★ StatTrak™ Survival Knife | Crimson Web (Minimal Wear),eb4b4b,8650ac,496.46,501.57,1,LOW_SALES_3PLUS_MONTHS,2.0,0.0,0.0,2.0,6.0,mw,knife,survival knife,covert,unusual,1,1
3155,★ StatTrak™ Survival Knife | Crimson Web (Well-Worn),,8650ac,304.08,258.78,1,LOW_SALES_3PLUS_MONTHS,2.0,0.0,0.0,3.0,7.0,ww,,,,,1,1
3156,★ StatTrak™ Survival Knife | Fade (Factory New),eb4b4b,8650ac,619.73,472.82,1,LOW_SALES_3PLUS_MONTHS,5.0,0.0,1.0,9.0,31.0,fn,knife,survival knife,covert,unusual,1,1
3157,★ StatTrak™ Survival Knife | Fade (Minimal Wear),eb4b4b,8650ac,415.56,649.54,1,NO_SALES_3PLUS_MONTHS,,0.0,0.0,1.0,3.0,mw,knife,survival knife,covert,unusual,1,1
3158,★ StatTrak™ Survival Knife | Forest DDPAT (Battle-Scarred),,8650ac,135.51,137.33,1,LOW_SALES_3PLUS_MONTHS,3.0,0.0,0.0,14.0,34.0,bs,,,,,1,1
3159,★ StatTrak™ Survival Knife | Forest DDPAT (Factory New),eb4b4b,8650ac,185.87,287.91,1,NO_SALES_3PLUS_MONTHS,,0.0,0.0,0.0,0.0,fn,knife,survival knife,covert,unusual,1,1
3160,★ StatTrak™ Survival Knife | Forest DDPAT (Field-Tested),eb4b4b,8650ac,121.09,85.73,1,LOW_SALES_3PLUS_MONTHS,11.0,2.0,7.0,31.0,64.0,ft,knife,survival knife,covert,unusual,1,1
3161,★ StatTrak™ Survival Knife | Forest DDPAT (Minimal Wear),eb4b4b,8650ac,161.84,111.66,1,LOW_SALES_3PLUS_MONTHS,5.0,0.0,2.0,7.0,21.0,mw,knife,survival knife,covert,unusual,1,1
3162,★ StatTrak™ Survival Knife | Forest DDPAT (Well-Worn),eb4b4b,8650ac,128.92,130.61,1,LOW_SALES_3PLUS_MONTHS,2.0,0.0,1.0,8.0,13.0,ww,knife,survival knife,covert,unusual,1,1
3163,★ StatTrak™ Survival Knife | Night Stripe (Battle-Scarred),eb4b4b,8650ac,146.07,100.12,1,LOW_SALES_3PLUS_MONTHS,5.0,0.0,1.0,8.0,16.0,bs,knife,survival knife,covert,unusual,1,1
3164,★ StatTrak™ Survival Knife | Night Stripe (Factory New),,8650ac,273.08,1500.01,1,LOW_SALES_3PLUS_MONTHS,,0.0,1.0,1.0,1.0,,,,,,1,1
3165,★ StatTrak™ Survival Knife | Night Stripe (Field-Tested),eb4b4b,8650ac,140.57,114.0,1,LOW_SALES_3PLUS_MONTHS,5.0,1.0,5.0,21.0,64.0,ft,knife,survival knife,covert,unusual,1,1
3166,★ StatTrak™ Survival Knife | Night Stripe (Minimal Wear),,8650ac,189.67,125.44,1,LOW_SALES_3PLUS_MONTHS,4.0,0.0,0.0,6.0,20.0,mw,,,,,1,1
3167,★ StatTrak™ Survival Knife | Night Stripe (Well-Worn),,8650ac,132.32,125.05,1,LOW_SALES_3PLUS_MONTHS,5.0,0.0,0.0,3.0,17.0,ww,,,,,1,1
3168,★ StatTrak™ Survival Knife | Safari Mesh (Battle-Scarred),eb4b4b,8650ac,108.21,92.44,1,LOW_SALES_3PLUS_MONTHS,6.0,0.0,2.0,11.0,21.0,bs,knife,survival knife,covert,unusual,1,1
3169,★ StatTrak™ Survival Knife | Safari Mesh (Factory New),,8650ac,0.0,0.0,1,NO_REAL_MARKET_PRICE,,,,,,,,,,,0,0
3170,★ StatTrak™ Survival Knife | Safari Mesh (Field-Tested),eb4b4b,8650ac,111.69,116.39,1,LOW_SALES_3PLUS_MONTHS,7.0,0.0,2.0,16.0,68.0,ft,knife,survival knife,covert,unusual,1,1
3171,★ StatTrak™ Survival Knife | Safari Mesh (Minimal Wear),eb4b4b,8650ac,148.85,106.58,1,LOW_SALES_3PLUS_MONTHS,2.0,0.0,2.0,2.0,11.0,mw,knife,survival knife,covert,unusual,1,1
3172,★ StatTrak™ Survival Knife | Safari Mesh (Well-Worn),,8650ac,149.09,100.2,1,NO_SALES_3PLUS_MONTHS,1.0,0.0,0.0,3.0,10.0,ww,,,,,1,1
3173,★ StatTrak™ Survival Knife | Scorched (Battle-Scarred),eb4b4b,8650ac,121.99,121.98,1,LOW_SALES_3PLUS_MONTHS,1.0,0.0,1.0,9.0,26.0,bs,knife,survival knife,covert,unusual,1,1
3174,★ StatTrak™ Survival Knife | Scorched (Factory New),eb4b4b,8650ac,153.01,334.63,1,NO_SALES_3PLUS_MONTHS,,0.0,0.0,0.0,0.0,fn,knife,survival knife,covert,unusual,1,1
3175,★ StatTrak™ Survival Knife | Scorched (Field-Tested),eb4b4b,8650ac,132.49,132.48,1,LOW_SALES_3PLUS_MONTHS,4.0,1.0,3.0,29.0,64.0,ft,knife,survival knife,covert,unusual,1,1
3176,★ StatTrak™ Survival Knife | Scorched (Minimal Wear),,8650ac,146.32,147.5,1,LOW_SALES_3PLUS_MONTHS,6.0,0.0,0.0,6.0,20.0,mw,,,,,1,1
3177,★ StatTrak™ Survival Knife | Scorched (Well-Worn),eb4b4b,8650ac,127.12,110.77,1,LOW_SALES_3PLUS_MONTHS,3.0,0.0,3.0,7.0,18.0,ww,knife,survival knife,covert,unusual,1,1
3178,★ StatTrak™ Survival Knife | Slaughter (Factory New),eb4b4b,8650ac,374.99,373.8,1,LOW_SALES_3PLUS_MONTHS,10.0,0.0,2.0,11.0,24.0,fn,knife,survival knife,covert,unusual,1,1
3179,★ StatTrak™ Survival Knife | Slaughter (Field-Tested),eb4b4b,8650ac,444.64,305.26,1,LOW_SALES_3PLUS_MONTHS,3.0,0.0,0.0,2.0,3.0,ft,knife,survival knife,covert,unusual,1,1
3180,★ StatTrak™ Survival Knife | Slaughter (Minimal Wear),eb4b4b,8650ac,357.67,357.65,1,LOW_SALES_3PLUS_MONTHS,3.0,0.0,1.0,4.0,32.0,mw,knife,survival knife,covert,unusual,1,1
3181,★ StatTrak™ Survival Knife | Stained (Battle-Scarred),eb4b4b,8650ac,194.0,139.57,1,LOW_SALES_3PLUS_MONTHS,1.0,0.0,2.0,2.0,14.0,bs,knife,survival knife,covert,unusual,1,1
3182,★ StatTrak™ Survival Knife | Stained (Factory New),,8650ac,329.93,200.13,1,NO_SALES_3PLUS_MONTHS,1.0,0.0,0.0,1.0,2.0,fn,,,,,1,1
3183,★ StatTrak™ Survival Knife | Stained (Field-Tested),eb4b4b,8650ac,173.0,170.0,1,LOW_SALES_3PLUS_MONTHS,5.0,0.0,0.0,4.0,17.0,ft,knife,survival knife,covert,unusual,1,1
3184,★ StatTrak™ Survival Knife | Stained (Minimal Wear),eb4b4b,8650ac,249.96,253.91,1,LOW_SALES_3PLUS_MONTHS,5.0,0.0,0.0,6.0,18.0,mw,knife,survival knife,covert,unusual,1,1
3185,★ StatTrak™ Survival Knife | Stained (Well-Worn),,8650ac,173.27,0.03,1,LOW_SALES_3PLUS_MONTHS,7.0,0.0,2.0,5.0,21.0,ww,,,,,1,1
3186,★ StatTrak™ Survival Knife | Urban Masked (Battle-Scarred),eb4b4b,8650ac,133.1,99.19,1,LOW_SALES_3PLUS_MONTHS,3.0,0.0,3.0,10.0,22.0,bs,knife,survival knife,covert,unusual,1,1
3187,★ StatTrak™ Survival Knife | Urban Masked (Factory New),,8650ac,0.0,0.0,1,NO_REAL_MARKET_PRICE,,,,,,,,,,,0,0
3188,★ StatTrak™ Survival Knife | Urban Masked (Field-Tested),eb4b4b,8650ac,160.4,110.47,1,LOW_SALES_3PLUS_MONTHS,5.0,0.0,3.0,22.0,79.0,ft,knife,survival knife,covert,unusual,1,1
3189,★ StatTrak™ Survival Knife | Urban Masked (Minimal Wear),,8650ac,198.63,194.27,1,LOW_SALES_3PLUS_MONTHS,3.0,0.0,1.0,8.0,23.0,mw,,,,,1,1
3190,★ StatTrak™ Survival Knife | Urban Masked (Well-Worn),eb4b4b,8650ac,132.87,134.46,1,LOW_SALES_3PLUS_MONTHS,2.0,0.0,1.0,4.0,16.0,ww,knife,survival knife,covert,unusual,1,1
3191,★ StatTrak™ Talon Knife,eb4b4b,8650ac,688.0,620.02,1,LOW_SALES_3PLUS_MONTHS,4.0,0.0,4.0,17.0,69.0,,knife,talon knife,covert,unusual,1,1
3192,★ StatTrak™ Talon Knife | Blue Steel (Battle-Scarred),eb4b4b,8650ac,749.11,544.88,1,LOW_SALES_3PLUS_MONTHS,1.0,0.0,0.0,1.0,3.0,bs,knife,talon knife,covert,unusual,1,1
3193,★ StatTrak™ Talon Knife | Blue Steel (Factory New),eb4b4b,8650ac,1677.06,627.0,1,LOW_SALES_3PLUS_MONTHS,2.0,0.0,0.0,0.0,1.0,fn,knife,talon knife,covert,unusual,1,1
3194,★ StatTrak™ Talon Knife | Blue Steel (Field-Tested),eb4b4b,8650ac,600.0,611.62,1,LOW_SALES_3PLUS_MONTHS,4.0,0.0,0.0,4.0,13.0,ft,knife,talon knife,covert,unusual,1,1
3195,★ StatTrak™ Talon Knife | Blue Steel (Minimal Wear),eb4b4b,8650ac,750.81,493.0,1,LOW_SALES_3PLUS_MONTHS,1.0,0.0,1.0,3.0,5.0,mw,knife,talon knife,covert,unusual,1,1
3196,★ StatTrak™ Talon Knife | Blue Steel (Well-Worn),eb4b4b,8650ac,870.98,546.63,1,LOW_SALES_3PLUS_MONTHS,1.0,0.0,0.0,5.0,9.0,ww,knife,talon knife,covert,unusual,1,1
3197,★ StatTrak™ Talon Knife | Boreal Forest (Battle-Scarred),eb4b4b,8650ac,321.36,305.89,1,LOW_SALES_3PLUS_MONTHS,3.0,0.0,1.0,5.0,7.0,bs,knife,talon knife,covert,unusual,1,1
3198,★ StatTrak™ Talon Knife | Boreal Forest (Factory New),eb4b4b,8650ac,368.09,559.77,1,NO_SALES_3PLUS_MONTHS,,0.0,0.0,1.0,1.0,fn,knife,talon knife,covert,unusual,1,1
3199,★ StatTrak™ Talon Knife | Boreal Forest (Field-Tested),eb4b4b,8650ac,302.64,300.18,1,LOW_SALES_3PLUS_MONTHS,7.0,0.0,2.0,10.0,19.0,ft,knife,talon knife,covert,unusual,1,1
3200,★ StatTrak™ Talon Knife | Boreal Forest (Minimal Wear),,8650ac,421.01,369.47,1,LOW_SALES_3PLUS_MONTHS,3.0,0.0,2.0,5.0,8.0,mw,,,,,1,1
3201,★ StatTrak™ Talon Knife | Boreal Forest (Well-Worn),eb4b4b,8650ac,378.38,257.1,1,LOW_SALES_3PLUS_MONTHS,3.0,0.0,1.0,2.0,3.0,ww,knife,talon knife,covert,unusual,1,1
3202,★ StatTrak™ Talon Knife | Case Hardened (Battle-Scarred),eb4b4b,8650ac,648.65,625.93,1,LOW_SALES_3PLUS_MONTHS,1.0,0.0,0.0,1.0,5.0,bs,knife,talon knife,covert,unusual,1,1
3203,★ StatTrak™ Talon Knife | Case Hardened (Factory New),eb4b4b,8650ac,981.04,865.14,1,NO_SALES_3PLUS_MONTHS,,0.0,0.0,0.0,0.0,fn,knife,talon knife,covert,unusual,1,1
3204,★ StatTrak™ Talon Knife | Case Hardened (Field-Tested),eb4b4b,8650ac,1189.84,574.99,1,LOW_SALES_3PLUS_MONTHS,1.0,0.0,0.0,0.0,3.0,ft,knife,talon knife,covert,unusual,1,1
3205,★ StatTrak™ Talon Knife | Case Hardened (Minimal Wear),eb4b4b,8650ac,877.0,971.03,1,LOW_SALES_3PLUS_MONTHS,6.0,0.0,1.0,1.0,6.0,mw,knife,talon knife,covert,unusual,1,1
3206,★ StatTrak™ Talon Knife | Case Hardened (Well-Worn),,8650ac,457.08,454.25,1,LOW_SALES_3PLUS_MONTHS,,0.0,0.0,1.0,3.0,ww,,,,,1,1
3207,★ StatTrak™ Talon Knife | Crimson Web (Battle-Scarred),eb4b4b,8650ac,460.81,466.12,1,NO_SALES_3PLUS_MONTHS,1.0,0.0,1.0,6.0,8.0,bs,knife,talon knife,covert,unusual,1,1
3208,★ StatTrak™ Talon Knife | Crimson Web (Field-Tested),eb4b4b,8650ac,674.06,552.51,1,LOW_SALES_3PLUS_MONTHS,4.0,0.0,4.0,8.0,18.0,ft,knife,talon knife,covert,unusual,1,1
3209,★ StatTrak™ Talon Knife | Crimson Web (Minimal Wear),eb4b4b,8650ac,771.3,999.91,1,LOW_SALES_3PLUS_MONTHS,,0.0,0.0,0.0,9.0,mw,knife,talon knife,covert,unusual,1,1
3210,★ StatTrak™ Talon Knife | Crimson Web (Well-Worn),,8650ac,409.74,445.73,1,LOW_SALES_3PLUS_MONTHS,,0.0,0.0,0.0,1.0,ww,,,,,1,1
3211,★ StatTrak™ Talon Knife | Damascus Steel (Battle-Scarred),,8650ac,395.0,567.85,1,NO_SALES_3PLUS_MONTHS,,0.0,0.0,0.0,0.0,bs,,,,,1,1
3212,★ StatTrak™ Talon Knife | Damascus Steel (Factory New),eb4b4b,8650ac,630.61,539.19,1,LOW_SALES_3PLUS_MONTHS,6.0,0.0,3.0,9.0,15.0,fn,knife,talon knife,covert,unusual,1,1
3213,★ StatTrak™ Talon Knife | Damascus Steel (Field-Tested),eb4b4b,8650ac,597.96,421.19,1,LOW_SALES_3PLUS_MONTHS,5.0,0.0,1.0,17.0,26.0,ft,knife,talon knife,covert,unusual,1,1
3214,★ StatTrak™ Talon Knife | Damascus Steel (Minimal Wear),eb4b4b,8650ac,447.58,453.22,1,LOW_SALES_3PLUS_MONTHS,,1.0,1.0,3.0,12.0,mw,knife,talon knife,covert,unusual,1,1
3215,★ StatTrak™ Talon Knife | Damascus Steel (Well-Worn),,8650ac,600.0,546.6,1,LOW_SALES_3PLUS_MONTHS,1.0,0.0,0.0,0.0,0.0,ww,,,,,1,1
3216,★ StatTrak™ Talon Knife | Doppler (Factory New),eb4b4b,8650ac,1450.41,1484.24,1,LOW_SALES_3PLUS_MONTHS,6.0,0.0,0.0,5.0,17.0,fn,knife,talon knife,covert,unusual,1,1
3217,★ StatTrak™ Talon Knife | Doppler (Minimal Wear),eb4b4b,8650ac,1051.0,1094.0,1,NO_SALES_3PLUS_MONTHS,,0.0,0.0,0.0,1.0,mw,knife,talon knife,covert,unusual,1,1
3218,★ StatTrak™ Talon Knife | Fade (Factory New),eb4b4b,8650ac,1947.55,1517.96,1,NO_SALES_3PLUS_MONTHS,1.0,0.0,0.0,1.0,4.0,fn,knife,talon knife,covert,unusual,1,1
3219,★ StatTrak™ Talon Knife | Fade (Minimal Wear),eb4b4b,8650ac,1297.0,1659.03,1,NO_SALES_3PLUS_MONTHS,,0.0,0.0,0.0,0.0,mw,knife,talon knife,covert,unusual,1,1
3220,★ StatTrak™ Talon Knife | Forest DDPAT (Battle-Scarred),eb4b4b,8650ac,260.68,264.51,1,LOW_SALES_3PLUS_MONTHS,,0.0,0.0,3.0,8.0,bs,knife,talon knife,covert,unusual,1,1
3221,★ StatTrak™ Talon Knife | Forest DDPAT (Factory New),,8650ac,0.0,0.0,1,NO_REAL_MARKET_PRICE,,,,,,,,,,,0,0
3222,★ StatTrak™ Talon Knife | Forest DDPAT (Field-Tested),eb4b4b,8650ac,330.0,290.02,1,LOW_SALES_3PLUS_MONTHS,5.0,0.0,2.0,15.0,44.0,ft,knife,talon knife,covert,unusual,1,1
3223,★ StatTrak™ Talon Knife | Forest DDPAT (Minimal Wear),eb4b4b,8650ac,482.25,230.0,1,LOW_SALES_3PLUS_MONTHS,1.0,0.0,0.0,0.0,5.0,,,,,,1,1
3224,★ StatTrak™ Talon Knife | Forest DDPAT (Well-Worn),eb4b4b,8650ac,353.65,309.66,1,LOW_SALES_3PLUS_MONTHS,2.0,0.0,0.0,0.0,0.0,ww,knife,talon knife,covert,unusual,1,1
3225,★ StatTrak™ Talon Knife | Marble Fade (Factory New),eb4b4b,8650ac,1290.83,1385.01,1,LOW_SALES_3PLUS_MONTHS,5.0,0.0,0.0,11.0,39.0,fn,knife,talon knife,covert,unusual,1,1
3226,★ StatTrak™ Talon Knife | Marble Fade (Minimal Wear),eb4b4b,8650ac,1704.65,1224.01,1,LOW_SALES_3PLUS_MONTHS,1.0,0.0,0.0,0.0,2.0,mw,knife,talon knife,covert,unusual,1,1
3227,★ StatTrak™ Talon Knife | Night Stripe (Battle-Scarred),eb4b4b,8650ac,269.56,258.45,1,LOW_SALES_3PLUS_MONTHS,,0.0,0.0,1.0,2.0,bs,knife,talon knife,covert,unusual,1,1
3228,★ StatTrak™ Talon Knife | Night Stripe (Factory New),,8650ac,452.25,575.0,1,NO_SALES_3PLUS_MONTHS,,0.0,0.0,0.0,0.0,fn,,,,,1,1
3229,★ StatTrak™ Talon Knife | Night Stripe (Field-Tested),eb4b4b,8650ac,402.5,353.98,1,LOW_SALES_3PLUS_MONTHS,1.0,0.0,0.0,12.0,33.0,ft,knife,talon knife,covert,unusual,1,1
3230,★ StatTrak™ Talon Knife | Night Stripe (Minimal Wear),eb4b4b,8650ac,479.98,458.01,1,LOW_SALES_3PLUS_MONTHS,5.0,1.0,1.0,3.0,7.0,mw,knife,talon knife,covert,unusual,1,1
3231,★ StatTrak™ Talon Knife | Night Stripe (Well-Worn),eb4b4b,8650ac,272.63,274.69,1,LOW_SALES_3PLUS_MONTHS,,0.0,0.0,0.0,2.0,ww,knife,talon knife,covert,unusual,1,1
3232,★ StatTrak™ Talon Knife | Rust Coat (Battle-Scarred),eb4b4b,8650ac,440.48,427.75,1,LOW_SALES_3PLUS_MONTHS,8.0,0.0,6.0,31.0,97.0,bs,knife,talon knife,covert,unusual,1,1
3233,★ StatTrak™ Talon Knife | Rust Coat (Well-Worn),eb4b4b,8650ac,313.04,323.21,1,NO_SALES_3PLUS_MONTHS,,0.0,0.0,2.0,4.0,ww,knife,talon knife,covert,unusual,1,1
3234,★ StatTrak™ Talon Knife | Safari Mesh (Battle-Scarred),eb4b4b,8650ac,239.77,266.35,1,LOW_SALES_3PLUS_MONTHS,,0.0,2.0,9.0,16.0,bs,knife,talon knife,covert,unusual,1,1
3235,★ StatTrak™ Talon Knife | Safari Mesh (Factory New),eb4b4b,8650ac,312.01,1188.03,1,NO_SALES_3PLUS_MONTHS,,0.0,0.0,0.0,1.0,fn,knife,talon knife,covert,unusual,1,1
3236,★ StatTrak™ Talon Knife | Safari Mesh (Field-Tested),eb4b4b,8650ac,310.78,301.92,1,LOW_SALES_3PLUS_MONTHS,4.0,0.0,1.0,15.0,31.0,ft,knife,talon knife,covert,unusual,1,1
3237,★ StatTrak™ Talon Knife | Safari Mesh (Minimal Wear),,8650ac,405.23,289.74,1,LOW_SALES_3PLUS_MONTHS,3.0,0.0,0.0,2.0,7.0,mw,,,,,1,1
3238,★ StatTrak™ Talon Knife | Safari Mesh (Well-Worn),eb4b4b,8650ac,242.02,299.45,1,LOW_SALES_3PLUS_MONTHS,,0.0,3.0,5.0,9.0,ww,knife,talon knife,covert,unusual,1,1
3239,★ StatTrak™ Talon Knife | Scorched (Battle-Scarred),eb4b4b,8650ac,616.28,308.67,1,LOW_SALES_3PLUS_MONTHS,2.0,0.0,0.0,1.0,5.0,bs,knife,talon knife,covert,unusual,1,1
3240,★ StatTrak™ Talon Knife | Scorched (Factory New),eb4b4b,8650ac,358.41,341.01,1,NO_SALES_3PLUS_MONTHS,,0.0,0.0,0.0,0.0,fn,knife,talon knife,covert,unusual,1,1
3241,★ StatTrak™ Talon Knife | Scorched (Field-Tested),eb4b4b,8650ac,377.23,257.54,1,LOW_SALES_3PLUS_MONTHS,3.0,0.0,0.0,13.0,23.0,ft,knife,talon knife,covert,unusual,1,1
3242,★ StatTrak™ Talon Knife | Scorched (Minimal Wear),eb4b4b,8650ac,308.49,383.52,1,LOW_SALES_3PLUS_MONTHS,,0.0,0.0,2.0,6.0,mw,knife,talon knife,covert,unusual,1,1
3243,★ StatTrak™ Talon Knife | Scorched (Well-Worn),eb4b4b,8650ac,369.12,281.84,1,NO_SALES_3PLUS_MONTHS,1.0,0.0,0.0,2.0,6.0,ww,knife,talon knife,covert,unusual,1,1
3244,★ StatTrak™ Talon Knife | Slaughter (Factory New),eb4b4b,8650ac,1259.94,1149.4,1,LOW_SALES_3PLUS_MONTHS,5.0,0.0,1.0,1.0,6.0,fn,knife,talon knife,covert,unusual,1,1
3245,★ StatTrak™ Talon Knife | Slaughter (Field-Tested),eb4b4b,8650ac,1020.3,1032.61,1,LOW_SALES_3PLUS_MONTHS,2.0,0.0,0.0,0.0,6.0,ft,knife,talon knife,covert,unusual,1,1
3246,★ StatTrak™ Talon Knife | Slaughter (Minimal Wear),eb4b4b,8650ac,1103.82,816.53,1,LOW_SALES_3PLUS_MONTHS,1.0,0.0,0.0,1.0,8.0,mw,knife,talon knife,covert,unusual,1,1
3247,★ StatTrak™ Talon Knife | Stained (Battle-Scarred),eb4b4b,8650ac,496.64,346.07,1,LOW_SALES_3PLUS_MONTHS,3.0,0.0,0.0,2.0,9.0,bs,knife,talon knife,covert,unusual,1,1
3248,★ StatTrak™ Talon Knife | Stained (Factory New),eb4b4b,8650ac,1902.56,489.28,1,NO_SALES_3PLUS_MONTHS,1.0,0.0,0.0,0.0,0.0,fn,knife,talon knife,covert,unusual,1,1
3249,★ StatTrak™ Talon Knife | Stained (Field-Tested),eb4b4b,8650ac,541.0,497.96,1,LOW_SALES_3PLUS_MONTHS,1.0,0.0,2.0,9.0,16.0,ft,knife,talon knife,covert,unusual,1,1
3250,★ StatTrak™ Talon Knife | Stained (Minimal Wear),eb4b4b,8650ac,593.34,444.57,1,LOW_SALES_3PLUS_MONTHS,1.0,0.0,0.0,1.0,7.0,mw,knife,talon knife,covert,unusual,1,1
3251,★ StatTrak™ Talon Knife | Stained (Well-Worn),eb4b4b,8650ac,483.52,374.96,1,LOW_SALES_3PLUS_MONTHS,3.0,0.0,0.0,2.0,16.0,ww,knife,talon knife,covert,unusual,1,1
3252,★ StatTrak™ Talon Knife | Tiger Tooth (Factory New),eb4b4b,8650ac,931.29,827.13,1,LOW_SALES_3PLUS_MONTHS,10.0,1.0,4.0,11.0,42.0,fn,knife,talon knife,covert,unusual,1,1
3253,★ StatTrak™ Talon Knife | Tiger Tooth (Minimal Wear),,8650ac,649.89,650.39,1,NO_SALES_3PLUS_MONTHS,,0.0,0.0,1.0,1.0,mw,,,,,1,1
3254,★ StatTrak™ Talon Knife | Ultraviolet (Battle-Scarred),eb4b4b,8650ac,439.38,438.07,1,LOW_SALES_3PLUS_MONTHS,5.0,0.0,0.0,5.0,20.0,bs,knife,talon knife,covert,unusual,1,1
3255,★ StatTrak™ Talon Knife | Ultraviolet (Factory New),,8650ac,0.0,0.0,1,NO_REAL_MARKET_PRICE,,,,,,,,,,,0,0
3256,★ StatTrak™ Talon Knife | Ultraviolet (Field-Tested),eb4b4b,8650ac,435.11,369.6,1,LOW_SALES_3PLUS_MONTHS,5.0,0.0,4.0,21.0,51.0,ft,knife,talon knife,covert,unusual,1,1
3257,★ StatTrak™ Talon Knife | Ultraviolet (Minimal Wear),eb4b4b,8650ac,671.98,472.32,1,LOW_SALES_3PLUS_MONTHS,1.0,0.0,0.0,3.0,7.0,mw,knife,talon knife,covert,unusual,1,1
3258,★ StatTrak™ Talon Knife | Ultraviolet (Well-Worn),,8650ac,768.46,353.9,1,LOW_SALES_3PLUS_MONTHS,1.0,0.0,1.0,3.0,10.0,ww,,,,,1,1
3259,★ StatTrak™ Talon Knife | Urban Masked (Battle-Scarred),eb4b4b,8650ac,325.79,261.25,1,LOW_SALES_3PLUS_MONTHS,2.0,0.0,1.0,3.0,6.0,bs,knife,talon knife,covert,unusual,1,1
3260,★ StatTrak™ Talon Knife | Urban Masked (Factory New),eb4b4b,8650ac,1200.0,499.44,1,NO_SALES_3PLUS_MONTHS,1.0,0.0,0.0,0.0,0.0,fn,knife,talon knife,covert,unusual,1,1
3261,★ StatTrak™ Talon Knife | Urban Masked (Field-Tested),eb4b4b,8650ac,344.93,277.16,1,LOW_SALES_3PLUS_MONTHS,6.0,0.0,1.0,7.0,36.0,ft,knife,talon knife,covert,unusual,1,1
3262,★ StatTrak™ Talon Knife | Urban Masked (Minimal Wear),eb4b4b,8650ac,460.0,535.58,1,LOW_SALES_3PLUS_MONTHS,3.0,0.0,0.0,0.0,7.0,mw,knife,talon knife,covert,unusual,1,1
3263,★ StatTrak™ Talon Knife | Urban Masked (Well-Worn),eb4b4b,8650ac,265.68,332.12,1,LOW_SALES_3PLUS_MONTHS,,0.0,3.0,11.0,13.0,ww,knife,talon knife,covert,unusual,1,1
3264,★ StatTrak™ Ursus Knife,eb4b4b,8650ac,351.97,319.88,1,LOW_SALES_3PLUS_MONTHS,7.0,0.0,2.0,17.0,66.0,,knife,ursus knife,covert,unusual,1,1
3265,★ StatTrak™ Ursus Knife | Blue Steel (Battle-Scarred),,8650ac,230.0,181.98,1,LOW_SALES_3PLUS_MONTHS,4.0,1.0,1.0,1.0,9.0,bs,,,,,1,1
3266,★ StatTrak™ Ursus Knife | Blue Steel (Factory New),,8650ac,500.25,214.85,1,NO_SALES_3PLUS_MONTHS,1.0,0.0,0.0,0.0,2.0,fn,,,,,1,1
3267,★ StatTrak™ Ursus Knife | Blue Steel (Field-Tested),eb4b4b,8650ac,230.0,212.7,1,LOW_SALES_3PLUS_MONTHS,6.0,0.0,0.0,3.0,10.0,ft,knife,ursus knife,covert,unusual,1,1
3268,★ StatTrak™ Ursus Knife | Blue Steel (Minimal Wear),eb4b4b,8650ac,188.16,277.0,1,LOW_SALES_3PLUS_MONTHS,,1.0,3.0,4.0,12.0,mw,knife,ursus knife,covert,unusual,1,1
3269,★ StatTrak™ Ursus Knife | Blue Steel (Well-Worn),,8650ac,223.94,162.73,1,LOW_SALES_3PLUS_MONTHS,3.0,0.0,2.0,5.0,26.0,ww,,,,,1,1
3270,★ StatTrak™ Ursus Knife | Boreal Forest (Battle-Scarred),,8650ac,152.07,112.79,1,LOW_SALES_3PLUS_MONTHS,2.0,0.0,0.0,7.0,10.0,bs,,,,,1,1
3271,★ StatTrak™ Ursus Knife | Boreal Forest (Field-Tested),eb4b4b,8650ac,136.82,117.56,1,LOW_SALES_3PLUS_MONTHS,6.0,0.0,2.0,6.0,24.0,ft,knife,ursus knife,covert,unusual,1,1
3272,★ StatTrak™ Ursus Knife | Boreal Forest (Minimal Wear),,8650ac,135.35,153.29,1,LOW_SALES_3PLUS_MONTHS,,0.0,1.0,2.0,5.0,mw,,,,,1,1
3273,★ StatTrak™ Ursus Knife | Boreal Forest (Well-Worn),eb4b4b,8650ac,108.6,134.0,1,LOW_SALES_3PLUS_MONTHS,,0.0,2.0,4.0,9.0,ww,knife,ursus knife,covert,unusual,1,1
